Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Score,mood
1428,6VvvT2WJCQFVlqyQ2fWXIN,Samuca e a Selva;Onã,Ditados Populares Dançantes,Haja Axé,20,283645,False,0.701,0.722,6,-7.221,0,0.11,0.0407,0.00188,0.0769,0.848,179.938,4,afrobeat,21,Happy
1457,7E1qzc9yPdkNnwcrsDc2K2,Ilover,Amoureux,Amoureux,20,228115,False,0.703,0.859,6,-3.991,1,0.0752,0.222,0.0,0.174,0.867,82.069,4,afrobeat,21,Happy
1474,4pjyykvlKHC8wBUmRxEvcy,Vaudou Game,Otodi,Pas la peine,20,214272,False,0.82,0.788,0,-5.81,1,0.0392,0.0599,1.52e-05,0.222,0.8,122.712,4,afrobeat,21,Happy
1541,74ZYdKyVYgiemIALe3w5Za,William Onyeabor,Hypertension,The Moon and The Sun,20,560280,False,0.616,0.838,4,-6.462,1,0.0562,0.279,0.00596,0.124,0.849,145.936,3,afrobeat,21,Happy
1787,1udcRyPUJr8B8N7hAE1Sdm,Los Amigos Invisibles,Arepa 3000,Masturbation Session,20,293386,False,0.843,0.822,5,-6.455,0,0.0865,0.0221,0.0158,0.182,0.86,117.971,4,afrobeat,21,Happy
1343,49FKW4e2yUqbKkzncXjjIH,Abayomy Afrobeat Orquestra;Otto,Abra Sua Cabeça,Mundo Sem Memória,20,256000,False,0.697,0.878,9,-7.686,0,0.0601,0.0557,0.000552,0.0918,0.751,102.012,4,afrobeat,20,Happy
1410,5hDj4IZig0UoK3dGzEUhGF,Romperayo,Que Tumba,Que Tumba,20,196421,False,0.714,0.613,9,-10.434,0,0.0732,0.0479,5.08e-06,0.264,0.964,93.969,4,afrobeat,20,Happy
1413,7K6RK6aNVvcRZPBDoegoWO,Limoblaze;Ada Betsabe;Principal,Blow My Mind,Blow My Mind - Spanish Remix,20,187547,False,0.709,0.594,8,-5.642,0,0.271,0.367,0.0227,0.0796,0.879,189.916,4,afrobeat,20,Happy
1421,0QaFDdirIxKcsVk62hbKDo,Thee Commons,Collecion De Oro,Juaneco Y La Negra,20,297665,False,0.343,0.886,0,-3.107,1,0.0313,0.000273,0.000233,0.19,0.828,192.492,4,afrobeat,20,Happy
1432,1LRnLcvfg4fC7Jt71OIFaB,Newen Afrobeat,Curiche,Curiche,20,369226,False,0.79,0.711,10,-8.014,0,0.0486,0.221,0.0693,0.0998,0.861,110.063,4,afrobeat,20,Happy
1462,4WflBT5aJpDmDZUx9ILewW,Caê,Brasil Novo,Bim-Bim-Bim,20,195891,False,0.778,0.76,7,-6.408,1,0.044,0.521,0.0747,0.175,0.895,122.108,4,afrobeat,20,Happy
1655,6bsVfiqCFmdUJk0GtGd0R5,Calle 13,Residente o Visitante,Un Beso de Desayuno,20,290666,False,0.537,0.854,5,-5.375,0,0.15,0.295,0.0,0.0684,0.786,84.894,4,afrobeat,20,Happy
1738,3EtsTQGKkUXaGDmMi7GRfD,BaianaSystem;Claudia Manzo,ATO 3: América do Sol,Capucha,20,174680,False,0.737,0.934,7,-4.171,1,0.147,0.162,6.58e-05,0.233,0.614,104.965,4,afrobeat,20,Happy
1839,2A9PS0ab2c3Jl8E4pRXYW1,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Que Rico,20,146076,False,0.556,0.75,0,-8.921,1,0.043,0.276,0.0793,0.455,0.715,130.915,4,afrobeat,20,Happy
1407,1gW5zzEe41Hdbd3l1CYllP,Les Mamans du Congo;RROBIN;João Selva,Mbila (João Selva Remix),Mbila - João Selva Remix,20,242355,False,0.821,0.769,11,-9.618,1,0.412,0.0299,0.0,0.0718,0.606,123.904,4,afrobeat,19,Happy
1417,33gBrrrdgkR7jGQseC7fzs,Rehmahz;Asha Elia,Higher Life,Comfort Me,20,146311,False,0.804,0.625,2,-7.852,1,0.0823,0.488,0.000732,0.117,0.766,99.914,4,afrobeat,19,Happy
1424,5oqwZLFn1yTXPAOywFepK2,Kiko Dinucci e Bando Afro Macarrônico,Pastiche Nago,Engasga Gato,20,161000,False,0.799,0.606,0,-10.782,1,0.113,0.439,8.24e-06,0.168,0.845,114.941,4,afrobeat,19,Happy
1427,6dQViwVNXyvpMaZjtLQYVu,The Souljazz Orchestra,Under Burning Skies,Is yeelyel,20,247533,False,0.843,0.805,4,-7.029,0,0.0381,0.0403,0.712,0.0755,0.914,116.002,4,afrobeat,19,Happy
1440,5fvRDiB75q9s9cvtcZIyAZ,Newen Afrobeat,Newen Afrobeat,Polvo de Inti,20,300760,False,0.553,0.847,4,-5.1,0,0.0366,0.0176,0.621,0.0668,0.795,159.896,3,afrobeat,19,Happy
1467,0uln709ghU7gvFT38aIOqq,TBabz;Naffymar,Original Joy,Original Joy,20,177272,False,0.79,0.502,2,-8.194,1,0.125,0.237,2.03e-05,0.22,0.59,87.996,4,afrobeat,19,Happy
1488,6kChpaCoPoh7WY84iSpWk9,Greatman Takit,Energy (Afropop Gospel Vol 1),Story,20,190546,False,0.845,0.849,8,-5.77,0,0.163,0.711,0.0,0.329,0.808,106.873,4,afrobeat,19,Happy
1508,1lwEMGPkTdq4DezUUS36cS,Matata,Feelin' Funky,Gimme Some Lovin',20,170026,False,0.831,0.658,10,-12.597,0,0.054,0.415,0.0297,0.148,0.961,116.698,4,afrobeat,19,Happy
1584,3q4Nj8MNPkiESXmnBnJc97,Jor'dan Armstrong,52 Weeks of Summer,I'm Wit It,20,217720,False,0.82,0.587,6,-6.91,1,0.0736,0.231,0.0,0.117,0.55,100.014,4,afrobeat,19,Happy
1599,622TQRdxU1ELBgpEkkn1SS,The New Mastersounds,Breaks from the Border,On the Border,20,251186,False,0.78,0.934,11,-4.843,0,0.0426,0.118,0.738,0.0588,0.879,102.038,4,afrobeat,19,Happy
1640,1JfcfNnW1pfsaYdqO6Vrkn,Orgone;Cyril Neville,I Sold My Heart to the Junkman,I Sold My Heart to the Junkman,20,301059,False,0.534,0.672,5,-7.066,0,0.0477,0.00784,0.000598,0.156,0.819,102.071,4,afrobeat,19,Happy
1679,3zkJuZ7sP69YTS3h8VNVME,BaianaSystem;Mahal Pita,Outras Cidades,Playsom (Mahal Pita Remix),20,155853,False,0.696,0.686,7,-8.207,1,0.0653,0.00899,0.000956,0.116,0.477,128.102,4,afrobeat,19,Happy
1792,5ZSnUYUX2cuOpsSbVo3Wot,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Yo No Se,20,132284,False,0.56,0.822,0,-9.234,1,0.032,0.256,0.712,0.561,0.962,131.774,4,afrobeat,19,Happy
1403,5HI9ZiV2pWoQM3eTNf2TGx,ST-Saint;Mark Asari;Reblah;678NATH;Raptist & Marko;Leslie Skye;Zelijah & Konola;Gtay;Nizzy Nath;JL Poleon,Joy in the Pain,Ring the Alarm,20,375095,False,0.643,0.787,4,-5.843,0,0.316,0.339,0.0,0.34,0.747,140.279,4,afrobeat,18,Happy
1405,2wpQH0Zdn16of1a4Cb1bCd,A Mose;TBabz,Authentic,Authentic,20,153103,False,0.788,0.499,10,-9.061,0,0.185,0.205,0.0139,0.234,0.612,97.977,4,afrobeat,18,Happy
1409,6ivwlk05kmqz1Sk9CNOYoX,Oba Reengy;Yoski,Rejoice,Rejoice,20,175072,False,0.55,0.557,8,-6.875,1,0.0987,0.0623,0.000231,0.154,0.439,111.383,4,afrobeat,18,Happy
1414,35Znh7IVSkowgAQFG7gq4j,Morbo y Mambo,Morbo y Mambo,blanco nigeria,20,188920,False,0.615,0.694,0,-10.525,1,0.0312,0.287,0.826,0.121,0.745,135.861,4,afrobeat,18,Happy
1419,5FtemPS1ZEhULQnIN8gmVT,The Souljazz Orchestra,Inner Fire,Agoya,20,306733,False,0.739,0.88,7,-5.531,1,0.0723,0.59,0.811,0.198,0.783,115.967,4,afrobeat,18,Happy
1433,37f6peyU40XhYpmm2bdiVL,William Onyeabor,Atomic Bomb,Shame,20,350640,False,0.829,0.448,11,-9.673,1,0.0427,0.34,0.000878,0.0873,0.749,103.306,4,afrobeat,18,Happy
1434,4DKO2CA6oURAbnG2shWVOC,Criolo,Espiral de Ilusão - Deluxe Edition,Cria de Favela,20,171600,False,0.695,0.751,7,-4.966,1,0.0443,0.441,8.84e-05,0.132,0.701,111.96,4,afrobeat,18,Happy
1460,6CXjlzqcrZgKH8j3UhVm4y,Sarah Téibo;Jason Nicholson-Porter;Tehillah Daniels,Keep Walking,Like a Child,20,246596,False,0.631,0.703,9,-6.242,0,0.226,0.0209,0.0,0.267,0.611,90.066,4,afrobeat,18,Happy
1461,04MBRGMFYIHMwepawOcf2Z,Morbo y Mambo,Muta,Bs80,20,220550,False,0.484,0.783,11,-7.923,0,0.0313,0.0119,0.899,0.103,0.77,164.006,4,afrobeat,18,Happy
1477,79dawNsHM3DBoGwkzeMeXf,Criolo,Duas de Cinco,Duas de Cinco,20,224880,False,0.658,0.718,5,-8.128,0,0.076,0.0446,0.0036,0.2,0.514,80.112,4,afrobeat,18,Happy
1542,6tQHdDEbTulw2cMhO5SxEA,Plastilina Mosh,Tasty + B Sides,Oxidados,20,145253,False,0.463,0.996,2,-6.017,1,0.0821,0.000356,0.847,0.139,0.671,182.069,4,afrobeat,18,Happy
1610,64SXxSKy3ZIKuGk5vyve7Z,Lefties Soul Connection,Akathisia,The Waddle,20,182234,False,0.641,0.837,2,-5.248,1,0.0583,0.0497,0.943,0.14,0.813,86.177,4,afrobeat,18,Happy
1630,00Ys2R4wKqpKbGMgpZBirL,Lack Of Afro,Press On,Rusty,20,237026,False,0.611,0.973,8,-6.378,0,0.0555,0.0637,0.682,0.0851,0.898,100.403,4,afrobeat,18,Happy
1677,4Ygli0ds2PASXt19mG4j8m,Los Amigos Invisibles,Arepa 3000,Arepa 3000,20,155173,False,0.661,0.877,5,-6.969,1,0.0326,0.0252,0.729,0.161,0.911,110.111,3,afrobeat,18,Happy
1693,4eJR8xYDtn8EhS3yUD8S3F,Ondatrópica,Café del Mar XXV (Vol. 25),Cumbia Espacial,20,244594,False,0.705,0.859,10,-9.539,0,0.0501,0.373,0.78,0.158,0.754,91.263,4,afrobeat,18,Happy
1766,66BiFRIcXMTc1zxbU3Sh9a,Calle 13,Residente o Visitante,A Limpiar El Sucio,20,253426,True,0.618,0.825,2,-6.014,1,0.29,0.484,0.0,0.139,0.896,79.439,4,afrobeat,18,Happy
1785,398y12FgBS3Vw2Q7hQH6bs,Los Amigos Invisibles,Arepa 3000,Pipi,20,133920,False,0.631,0.609,2,-8.221,1,0.0656,0.000932,0.61,0.157,0.702,174.968,4,afrobeat,18,Happy
1511,66EEMEodoRLzZ4grinLinM,Buyepongo,Túmbalo,Musica Alegre,19,288733,False,0.794,0.736,2,-5.008,1,0.0872,0.27,0.000972,0.0734,0.872,126.032,4,afrobeat,21,Happy
1512,3tAJQ21Hp60pa9qImKcjOl,Voilaaa;Lass,Des Promesses,Mandjou,19,323278,False,0.843,0.801,6,-8.712,0,0.0385,0.0195,0.116,0.12,0.908,116.017,4,afrobeat,21,Happy
1514,0RDBflsJy6WW3dB88RHRR5,QUITAPENAS,Tranquilidad,Tranquilidad,19,209723,False,0.555,0.904,2,-7.099,0,0.0543,0.0734,0.0178,0.307,0.932,146.4,4,afrobeat,21,Happy
1524,7Ig85CHnKlZUzicGbgVjhJ,Afrocidade,Vivão,Topo do Mundo,19,185864,False,0.744,0.863,1,-4.424,1,0.0375,0.0242,0.000183,0.151,0.676,132.983,4,afrobeat,21,Happy
1528,7eXA7AJdR992WM2oo7C5fN,Ricardo Lemvo;Makina Loca,São Salvador,Boom Boom Tarará,19,287026,False,0.778,0.871,5,-6.088,1,0.0366,0.35,0.00915,0.0628,0.961,123.06,4,afrobeat,21,Happy
1544,4z4whpvrJuYUdD0tdOJvCJ,Pat Kalla;Le Super Mojo;Bosq,"Straight from the Decks, Vol. 2 (Guts Finest Selection from His Famous DJ Sets)",Canette - Bosq Remix,19,373515,False,0.852,0.699,10,-9.888,0,0.0717,0.104,0.0129,0.0767,0.941,123.018,4,afrobeat,21,Happy
1564,3tFS1lOvSjabTFmOPTNifs,BANTU;Megaloh;Ghanaian Stallion,Cash and Carry (Remix),Cash and Carry - Remix,19,237301,False,0.846,0.814,10,-4.997,1,0.227,0.0553,0.0,0.114,0.784,114.886,4,afrobeat,21,Happy
1568,6y53DcvbGDE8APnShmAuUA,Voilaaa;Renaud Bilombo,On te l'avait dit,Tomowa,19,330372,False,0.902,0.75,0,-8.803,1,0.0492,0.101,0.0957,0.0506,0.964,121.989,4,afrobeat,21,Happy
1588,4IjqZHdMBD6hAGSSNcAWZc,Samuca e a Selva,Ditados Populares Dançantes,Só,19,229854,False,0.757,0.84,5,-7.052,1,0.0375,0.0278,0.0335,0.147,0.734,112.081,4,afrobeat,21,Happy
1589,589SiueQ3yldZpKQMBGKk5,Jor'dan Armstrong,Blsd (Deluxe),Higher,19,267910,False,0.765,0.888,9,-5.344,1,0.172,0.27,0.0,0.263,0.625,120.042,4,afrobeat,21,Happy
1597,3pl6CTfTPwJKYbRn39oidc,Plastilina Mosh,Singles,Human Disco Ball,19,214960,False,0.795,0.989,11,-7.986,0,0.0461,0.000324,0.425,0.0319,0.926,125.028,4,afrobeat,21,Happy
1672,6mCl1YEddP0ZB9xM0UnvGy,Lefties Soul Connection,Hutspot,It's Your Thing / Hey Pocky a-Way,19,302506,False,0.508,0.882,5,-4.505,0,0.121,0.0351,0.00264,0.178,0.842,170.223,4,afrobeat,21,Happy
1682,6BOncpUpOAP1kKJO13gOkA,The Bamboos,Rawville,My Baby's Cheating - I Sure Got the Feeling,19,223280,False,0.716,0.947,7,-6.244,1,0.0761,0.0548,0.000769,0.345,0.805,101.628,4,afrobeat,21,Happy
1983,2lXOcxoc8Ye5AXIG7Lhpey,Los Amigos Invisibles,El Paradise,Cara E' Pasmao',19,202346,False,0.715,0.925,5,-3.932,0,0.0316,0.0155,0.0779,0.158,0.898,103.006,4,afrobeat,21,Happy
1988,7cx6epwIj5GVQbhvwIK7y5,Plastilina Mosh,Tasty + B Sides,International Stereo (Bassass),19,175560,False,0.663,0.895,6,-7.837,1,0.0498,0.000249,0.121,0.181,0.9,133.704,4,afrobeat,21,Happy
1995,6zfkOL0yboqccd2h0pH0XY,Los Amigos Invisibles,El Paradise,Dame el Mambo,19,268580,False,0.74,0.866,2,-5.414,1,0.0622,0.00709,0.0512,0.0831,0.797,119.98,4,afrobeat,21,Happy
1998,5AyV6bXjo69l6FzlUGYaBG,Los Amigos Invisibles,Repeat After Me,Reino Animal,19,238373,False,0.733,0.862,7,-5.813,1,0.0604,0.287,0.000532,0.466,0.745,107.981,4,afrobeat,21,Happy
1484,7eG4wGLxKZmNtMKfaSVM4a,Samuca e a Selva,Jussara,Jussara,19,226642,False,0.806,0.685,9,-5.217,1,0.0578,0.0521,0.0,0.0662,0.967,104.011,4,afrobeat,20,Happy
1510,2Z6Vb2vK1IBI6RTnqCbeCA,The Dynamics,Version Excursions,Rock It,19,189920,False,0.814,0.824,2,-9.559,1,0.036,0.219,0.898,0.0869,0.902,129.01,4,afrobeat,20,Happy
1518,2tj57Lw8MfcLdnYis7zWne,Ikebe Shakedown,Kings Left Behind,Unqualified,19,204853,False,0.599,0.907,6,-5.236,0,0.0299,0.101,0.394,0.285,0.866,122.843,4,afrobeat,20,Happy
1521,1QmgrcZquzAfW1OMALh1yb,Lafayette Afro Rock Band,Malik,Conga - Remastered,19,301617,False,0.705,0.83,2,-9.266,1,0.0946,0.0659,0.00445,0.078,0.602,119.099,4,afrobeat,20,Happy
1525,2Ef4mtuC9eXOa37ESXA7QO,Criolo,Nó na Orelha (Instrumental),Bogotá (Instrumental),19,280546,False,0.751,0.882,5,-7.125,0,0.0603,0.00323,0.875,0.137,0.872,122.037,4,afrobeat,20,Happy
1555,2m6S1lrrGejWr1FOYyW7kP,TJ Cream;Edz,Many Are Called,Many Are Called,19,206958,False,0.882,0.722,2,-8.223,0,0.107,0.57,0.0,0.118,0.941,140.028,4,afrobeat,20,Happy
1571,1NdstGJRxpP8qhiYzfJTBX,OQuadro,OQuadro,Evolui (Bem Aventurados),19,247560,False,0.851,0.772,4,-6.516,0,0.136,0.0462,0.0,0.15,0.922,93.521,4,afrobeat,20,Happy
1575,2MknNWM4STvGCbemt1Xk6G,Gyedu-Blay Ambolley,Ketan,Walk 4 Ground,19,457539,False,0.798,0.728,8,-6.235,1,0.0345,0.0437,0.462,0.348,0.822,120.001,4,afrobeat,20,Happy
1581,2t6XaEhrYLYP6ysVveqiFr,The Bongo Hop;Maikcel,"Satingarona, Vol. 1",Nowa - Radio Edit,19,218087,False,0.742,0.919,11,-6.173,1,0.0724,0.3,2.92e-05,0.0303,0.96,99.906,4,afrobeat,20,Happy
1732,7dUyPK22oxzTZ6NQKj1t4N,BaianaSystem,Lucro/Descomprimindo,Lucro/Descomprimindo,19,246280,False,0.713,0.825,9,-5.44,0,0.0335,0.147,0.00095,0.212,0.68,100.04,4,afrobeat,20,Happy
1734,3au2mSWBCtWcWsXUdx6WrH,Ernest Ranglin,Surfside,Surfing,19,225133,False,0.793,0.436,0,-7.624,0,0.0666,0.132,0.0143,0.0651,0.821,142.011,4,afrobeat,20,Happy
1740,3ZucFCxCGG9Jv1xuPJQF6t,BaianaSystem;ÀTTØØXXÁ,Outras Cidades,Calamatraca (ÀTTØØXXÁ Remix),19,182773,False,0.748,0.626,4,-6.909,0,0.212,0.0135,4.66e-05,0.0385,0.44,149.933,4,afrobeat,20,Happy
1793,4BPfhlDv2iYWwpFgaBf4yO,Calle 13,Los De Atrás Vienen Conmigo,Electro Movimiento,19,196986,False,0.803,0.86,8,-6.522,1,0.135,0.0782,4.45e-05,0.128,0.534,109.966,4,afrobeat,20,Happy
1798,0dQwKBwUx7bPLjksSyHYYZ,Plastilina Mosh,Tasty + B Sides,Te Lo Juro Por Madonna (Si Omba Ta Gueno),19,181026,False,0.517,0.966,9,-5.724,0,0.0568,0.000439,0.0864,0.123,0.711,98.14,4,afrobeat,20,Happy
1825,6jxGGknzB1s1fnCKvRt2NC,Niña Dioz;Shigeto,Reyna,Nubes (feat. Shigeto),19,184991,False,0.891,0.855,7,-3.991,1,0.0922,0.0234,0.0215,0.0799,0.527,115.0,4,afrobeat,20,Happy
1860,6KKIxIWUL2dOn4CxmvY0H9,Calle 13,Residente o Visitante,El Avión Se Cae,19,257693,True,0.759,0.78,0,-8.007,1,0.0385,0.0024,0.0506,0.321,0.51,125.05,4,afrobeat,20,Happy
1899,5f7TqGqkS9heMOgduBRaKl,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Quiero Desintegrar a Tu Novio,19,206400,False,0.778,0.739,10,-5.56,1,0.0628,0.294,0.000187,0.218,0.923,107.967,4,afrobeat,20,Happy
1972,0ejL4yYcCqLwr02rs9SkFb,Niña Dioz;Ceci Bastida;Lido Pimienta,Reyna,Tambalea (feat. Lido Pimienta & Ceci Bastida),19,241966,True,0.791,0.575,8,-5.222,0,0.0877,0.171,0.0,0.101,0.661,135.958,4,afrobeat,20,Happy
1469,6kmxXd854XIWqAM3Foa8Ox,Jaron Nurse,Tell Somebody Bout Jesus,Tell Somebody Bout Jesus,19,195000,False,0.668,0.612,11,-7.168,0,0.219,0.0712,0.0,0.105,0.722,82.861,4,afrobeat,19,Happy
1509,7dTzsEPl84MJwS9Nj4M2IM,Jungle Fire,Beats & Culture (BNC002),Snake Pit - Stove Mix,19,245818,False,0.806,0.716,0,-5.483,1,0.081,0.14,0.892,0.182,0.87,124.778,4,afrobeat,19,Happy
1519,6RrPNGP67F2mH28EPxqmGY,Ricardo Lemvo,Shall We Salsa,Africa Havana Paris,19,295333,False,0.756,0.629,0,-8.176,0,0.0348,0.608,2.93e-05,0.0976,0.932,156.029,4,afrobeat,19,Happy
1523,1f525vw1csOSQWAezL0YKf,Kiko Dinucci e Bando Afro Macarrônico,Pastiche Nago,Rainha das Cabeças,19,167293,False,0.73,0.736,5,-6.807,1,0.0404,0.763,0.00369,0.119,0.937,139.961,4,afrobeat,19,Happy
1533,4s745NgYuKpZpgcC4SS91y,Brownout;Brown Sabbath;Aaron Behrens,"Brownout Presents Brown Sabbath, Vol. II",Sabbath Bloody Sabbath,19,341765,False,0.332,0.786,1,-8.419,0,0.045,0.00182,0.00185,0.142,0.724,143.4,4,afrobeat,19,Happy
1539,5QkUh3JKMlKETQEdz4RjAs,Samuca e a Selva,Ditados Populares Dançantes,Chama Arteira,19,262000,False,0.694,0.731,4,-5.111,0,0.0411,0.0856,2.8e-05,0.305,0.62,125.769,4,afrobeat,19,Happy
1561,2IbztleYrj67nOjHQATCQ2,Eddie Neblett,Walking in Authority,River,19,232586,False,0.569,0.704,5,-10.146,1,0.109,0.13,0.0,0.0725,0.865,104.725,4,afrobeat,19,Happy
1563,4ZlesHyYfr8PQPUs0SnWDE,The Dynamics,After Laughter Comes Tears,After Laughter Comes Tears,19,284102,False,0.791,0.358,0,-12.384,1,0.0645,0.291,0.00644,0.156,0.78,83.007,4,afrobeat,19,Happy
1570,0tXQlZrIM2qHF1TpUYtZ5Z,Romperayo,Asi No Se Puede Muchaches,Asi No Se Puede Muchaches,19,240640,False,0.736,0.885,6,-5.579,0,0.0485,0.0684,0.822,0.0923,0.832,112.01,4,afrobeat,19,Happy
1587,63PxVRm13C7DunBBLlxJVo,El Hijo De La Cumbia;La Dame Blanche,Genero Genero,Che Revolution (feat. La Dame Blanche),19,220183,False,0.735,0.919,7,-4.58,1,0.0571,0.0371,9.37e-05,0.139,0.155,109.022,4,afrobeat,19,Happy
1613,5ILzb89zqyneogu0oPTEEk,TJ Cream;Marko,Hard Talk,Hard Talk,19,130750,False,0.682,0.569,2,-6.317,1,0.286,0.206,0.0,0.0896,0.546,151.09,4,afrobeat,19,Happy
1629,07TdcTMx1hzMh3jWXVdZT1,The Bamboos,4,The Ghost,19,217733,False,0.688,0.763,7,-8.545,1,0.0294,0.0111,1.3e-05,0.218,0.713,99.022,4,afrobeat,19,Happy
1671,6arJwZcEnNDWG4La4Rs0zl,Orgone,Orgone,Nasty Hats,19,218226,False,0.745,0.82,7,-7.176,1,0.0449,0.0177,0.607,0.104,0.962,93.978,4,afrobeat,19,Happy
1699,5aESR5wti306SsXUYGkEbU,Jackie Mittoo,The Keyboard King at Studio One,Stereo Freeze,19,185506,False,0.679,0.648,10,-9.967,1,0.0424,0.000521,0.0273,0.0871,0.952,102.627,4,afrobeat,19,Happy
1799,0MAjodNUjLlzRw9hd65QiS,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mango Cool,19,174293,False,0.527,0.883,0,-6.799,0,0.0316,0.0204,0.755,0.0913,0.828,155.135,4,afrobeat,19,Happy
1807,4CuXyFGGXns7BvvYYCaWA0,Greyboy,Soul Mosaic,Omega,19,64693,False,0.755,0.876,2,-8.079,1,0.0729,0.014,0.826,0.0641,0.894,108.383,4,afrobeat,19,Happy
1849,1401jEwuaQoh40lXA07jUg,Plastilina Mosh,Aquamosh,Savage Sucker Boy Featuring Pocahontas Freaky Groove,19,212893,False,0.324,0.826,11,-8.127,0,0.144,0.00703,7.85e-06,0.682,0.588,128.375,4,afrobeat,19,Happy
1885,6XuzaFblCTQdVoq4AY75kW,Calle 13,Calle 13 (Clean Version),Cabe-c-o,19,213253,False,0.733,0.732,11,-5.761,0,0.277,0.447,0.0,0.122,0.777,91.928,4,afrobeat,19,Happy
1941,29CYvexuGcjWiifRIKmdxt,Plastilina Mosh,Singles,Millionaire,19,210746,True,0.815,0.757,7,-7.126,1,0.122,0.0776,0.251,0.0626,0.891,93.571,4,afrobeat,19,Happy
1999,7qJTx6D79BV0misxpST1xi,Los Amigos Invisibles,Repeat After Me,Hopeless Romance,19,252853,False,0.691,0.921,1,-4.138,1,0.0403,0.0753,0.0794,0.0514,0.597,116.001,4,afrobeat,19,Happy
1464,3vkQehpUmpIPXNeuQeFeDC,Sarah Téibo,Never Leave Me,Never Leave Me,19,187000,False,0.723,0.558,5,-7.514,0,0.027,0.344,1.4e-06,0.115,0.547,103.983,4,afrobeat,18,Happy
1468,1kCEEv2VBnskoFDUCY0egw,Nomade Orquestra,Na Terra das Primaveras,Ginga Ponteiro in Versão,19,320058,False,0.809,0.677,11,-4.825,0,0.0335,0.166,0.92,0.0542,0.875,110.001,4,afrobeat,18,Happy
1470,6r1qi0ljLHnb7mOiE83au7,Bantunagojeje,Abre-Caminho,Abre-Caminho,19,226095,False,0.572,0.73,1,-12.687,1,0.0392,8.14e-05,0.822,0.105,0.815,129.706,4,afrobeat,18,Happy
1494,6wWH1NP5tx5nogRyrD4EbT,Euforquestra;Kyle Hollingsworth,Fire,Instant Coffee (feat. Kyle Hollingsworth),19,306200,False,0.717,0.777,5,-4.229,1,0.0744,0.239,0.725,0.162,0.792,101.941,4,afrobeat,18,Happy
1527,62GZeJlAOU3GM6BY6Myg3Q,Foli Griô Orquestra;DJ Vinimax;Cebolinha do Passinho,Aquecimento Caboclo Roxo,Aquecimento Caboclo Roxo,19,479204,False,0.633,0.79,9,-7.266,0,0.102,0.42,0.473,0.064,0.867,127.623,4,afrobeat,18,Happy
1567,7l4KRMSrdLkC3M25I7HpoR,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,EMOTIONS,19,253815,False,0.484,0.572,10,-6.248,0,0.106,0.245,0.0,0.177,0.397,138.342,4,afrobeat,18,Happy
1578,0s6ISXTrjKbtUM6dO5KXo8,Money Chicha,Echo en Mexico,Chicha Negra,19,254238,False,0.452,0.853,0,-6.06,0,0.0337,0.0139,0.893,0.21,0.937,97.222,4,afrobeat,18,Happy
1586,6tLJ6F2PNFmQfZlaJQqblS,Manu Dibango;Cuarteto Patria,Cubafrica,Son de la Loma,19,259160,False,0.485,0.741,8,-4.425,1,0.0294,0.317,0.000579,0.0683,0.936,103.72,4,afrobeat,18,Happy
1594,0MOJfHIEDvEmhLzZnvDQ16,Samuca e a Selva;Liniker,Tudo Que Move É Sagrado,O Trem Azul,19,283950,False,0.718,0.458,8,-8.916,1,0.135,0.382,0.000813,0.0666,0.569,170.92,4,afrobeat,18,Happy
1636,4DSM0sLjFLTBI9Vm5eyaLC,Juanafé;La Flor del Recuerdo,Parrilladas Vargas (Vol. II),Si Tu Me Quisieras,19,172157,False,0.659,0.53,4,-10.444,1,0.0347,0.743,2.09e-06,0.189,0.726,126.031,3,afrobeat,18,Happy
1683,38raqcTQ3GEuJ48yBWoJaX,Orgone,Orgone,Karma Sutra,19,228173,False,0.651,0.949,6,-5.316,0,0.0497,0.019,0.85,0.11,0.963,98.336,4,afrobeat,18,Happy
1694,2SxZhIMY31SHc73awIteKR,Metá Metá,MetaL MetaL,Rainha das Cabeças,19,230739,False,0.359,0.953,0,-5.549,1,0.0773,0.299,5.97e-05,0.112,0.658,98.935,3,afrobeat,18,Happy
1696,5KvJ9xhL93jx9Q8IjDUbdw,Orquestra Brasileira de Música Jamaicana,Volume II,Pagode Russo,19,146906,False,0.751,0.868,10,-4.753,0,0.032,0.708,0.587,0.116,0.985,150.052,4,afrobeat,18,Happy
1796,3C0K6ldyghoPafc1rde6qJ,Plastilina Mosh,Juan Manuel,Tiki Fiesta,19,187173,False,0.768,0.688,10,-9.079,0,0.0431,0.103,0.73,0.113,0.4,125.112,4,afrobeat,18,Happy
1616,1goimUATGsvwX5d6aXYSOV,J Prince,Let Jesus Row,Let Jesus Row,18,212000,False,0.813,0.83,9,-5.57,1,0.199,0.0389,0.0,0.0975,0.809,113.985,4,afrobeat,21,Happy
